

All hps: 2021-03-10 16:21:33 model=wrn-28-10-drop dataset=cifar10 attack=square_l2 n_ex=10000 eps=765.0 p=0.05 n_iter=10000
Clean accuracy: 95.97%
Initial square side=6 for bumps
2021-03-10_16-21-56_EXACT_IFTY0_wrn-28-10-drop_HRZ0_RND1__Eps765
1: acc=78.89% acc_corr=82.20% avg#q_ae=2.16 med#q=2.0, avg_margin=5.51, buff=19194, (n_ex=9597, eps=765.000, 10.67s)
5903: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.10s)
5904: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.11s)
5905: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.11s)
5906: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.12s)
5907: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.13s)
5908: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.14s)
5909: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.15s)
5910: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.16s)
5911: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.17s)
5912: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.18s)
5913: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.18s)
5914: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.19s)
5915: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.20s)
5916: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.21s)
5917: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.21s)
5918: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.23s)
5919: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.23s)
5920: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.24s)
5921: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.25s)
5922: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.26s)
5923: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.26s)
5924: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.27s)
5925: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.28s)
5926: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.29s)
5927: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.30s)
5928: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.30s)
5929: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.31s)
5930: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.32s)
5931: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.33s)
5932: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.33s)
5933: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.34s)
5934: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.35s)
5935: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.36s)
5936: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.37s)
5937: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.38s)
5938: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.39s)
5939: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.39s)
5940: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.40s)
5941: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.41s)
5942: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.42s)
5943: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.43s)
5944: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.43s)
5945: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.44s)
5946: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.45s)
5947: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.46s)
5948: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.47s)
5949: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.48s)
5950: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.49s)
5951: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.50s)
5952: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.50s)
5953: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.51s)
5954: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.52s)
5955: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.53s)
5956: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.54s)
5957: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.55s)
5958: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.56s)
5959: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.57s)
5960: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.58s)
5961: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.59s)
5962: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.60s)
5963: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.60s)
5964: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.61s)
5965: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.62s)
5966: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.63s)
5967: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.64s)
5968: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.65s)
5969: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.66s)
5970: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.66s)
5971: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.67s)
5972: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.68s)
5973: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.69s)
5974: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.70s)
5975: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.71s)
5976: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.72s)
5977: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.73s)
5978: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.73s)
5979: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.74s)
5980: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.75s)
5981: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.76s)
5982: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.77s)
5983: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.78s)
5984: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.78s)
5985: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.79s)
5986: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.80s)
5987: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.81s)
5988: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.82s)
5989: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.83s)
5990: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.83s)
5991: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.84s)
5992: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.85s)
5993: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.86s)
5994: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.87s)
5995: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.88s)
5996: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.89s)
5997: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.90s)
5998: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.90s)
5999: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.91s)
6000: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.92s)
6001: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.93s)
6002: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.94s)
6003: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.95s)
6004: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.95s)
6005: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.96s)
6006: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.97s)
6007: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.98s)
6008: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1047.99s)
6009: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.00s)
6010: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.01s)
6011: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.02s)
6012: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.03s)
6013: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.03s)
6014: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.04s)
6015: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.05s)
6016: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.06s)
6017: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.07s)
6018: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.08s)
6019: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.09s)
6020: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.10s)
6021: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.10s)
6022: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.11s)
6023: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.12s)
6024: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.13s)
6025: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.14s)
6026: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.14s)
6027: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.15s)
6028: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.16s)
6029: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.17s)
6030: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.18s)
6031: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.18s)
6032: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.19s)
6033: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.20s)
6034: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.21s)
6035: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.22s)
6036: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.23s)
6037: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.24s)
6038: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.25s)
6039: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.26s)
6040: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.27s)
6041: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.28s)
6042: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.29s)
6043: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.29s)
6044: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.30s)
6045: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.31s)
6046: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.32s)
6047: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.33s)
6048: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.34s)
6049: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.35s)
6050: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.35s)
6051: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.36s)
6052: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.37s)
6053: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.38s)
6054: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.39s)
6055: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.40s)
6056: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.41s)
6057: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.42s)
6058: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.43s)
6059: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.44s)
6060: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.45s)
6061: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.46s)
6062: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.46s)
6063: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.47s)
6064: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.48s)
6065: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.49s)
6066: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.50s)
6067: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.50s)
6068: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.51s)
6069: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.52s)
6070: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.53s)
6071: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1048.54s)
