2021-03-26_19-47-12_EXACT_IFTY0_wrn-28-10-drop_HRZ0_RND1_NAS0_Eps2
1: acc=88.08% acc_corr=91.78% avg#q_ae=2.19 med#q=2.0, avg_margin=7.23, buff=19194, (n_ex=9597, eps=2.000, 7.38s)
7901: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.28s)
7902: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.30s)
7903: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.32s)
7904: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.33s)
7905: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.35s)
7906: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.37s)
7907: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.39s)
7908: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.41s)
7909: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.43s)
7910: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.44s)
7911: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.46s)
7912: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.48s)
7913: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.50s)
7914: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.52s)
7915: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.54s)
7916: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.55s)
7917: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.57s)
7918: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.59s)
7919: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.61s)
7920: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.63s)
7921: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.64s)
7922: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.66s)
7923: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.68s)
7924: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.70s)
7925: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.71s)
7926: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.73s)
7927: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.75s)
7928: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.77s)
7929: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.79s)
7930: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.80s)
7931: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.82s)
7932: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.84s)
7933: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.86s)
7934: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.87s)
7935: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.89s)
7936: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.91s)
7937: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.93s)
7938: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.94s)
7939: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1431.96s)
7940: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.00s)
7941: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.01s)
7942: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.03s)
7943: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.05s)
7944: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.07s)
7945: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.09s)
7946: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.10s)
7947: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.12s)
7948: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.14s)
7949: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.16s)
7950: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.17s)
7951: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.19s)
7952: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.21s)
7953: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.23s)
7954: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.24s)
7955: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.26s)
7956: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.28s)
7957: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.30s)
7958: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.32s)
7959: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.33s)
7960: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.35s)
7961: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.37s)
7962: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.39s)
7963: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.41s)
7964: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.42s)
7965: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.44s)
7966: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.46s)
7967: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.48s)
7968: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.50s)
7969: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.52s)
7970: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.54s)
7971: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.56s)
7972: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.58s)
7973: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.59s)
7974: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.61s)
7975: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.63s)
7976: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.65s)
7977: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.66s)
7978: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.68s)
7979: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.70s)
7980: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.72s)
7981: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.74s)
7982: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.75s)
7983: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.77s)
7984: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.79s)
7985: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.81s)
7986: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.83s)
7987: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.85s)
7988: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.86s)
7989: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.88s)
7990: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.90s)
7991: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.92s)
7992: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.93s)
7993: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.95s)
7994: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1432.97s)
7995: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.00s)
7996: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.02s)
7997: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.04s)
7998: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.06s)
7999: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.08s)
8000: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.09s)
8001: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.11s)
8002: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.13s)
8003: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.14s)
8004: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.16s)
8005: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.18s)
8006: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.20s)
8007: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.22s)
8008: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.23s)
8009: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.25s)
8010: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.27s)
8011: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.29s)
8012: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.30s)
8013: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.32s)
8014: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.34s)
8015: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.36s)
8016: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.38s)
8017: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.40s)
8018: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.41s)
8019: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.43s)
8020: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.45s)
8021: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.47s)
8022: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.48s)
8023: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.50s)
8024: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.52s)
8025: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.54s)
8026: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.56s)
8027: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.58s)
8028: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.60s)
8029: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.62s)
8030: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.64s)
8031: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.66s)
8032: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.67s)
8033: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.69s)
8034: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.71s)
8035: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.80s)
8036: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.82s)
8037: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.84s)
8038: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.86s)
8039: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.88s)
8040: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.90s)
8041: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.91s)
8042: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.94s)
8043: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.95s)
8044: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.97s)
8045: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1433.99s)
8046: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.01s)
8047: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.03s)
8048: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.05s)
8049: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.07s)
8050: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.09s)
8051: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.10s)
8052: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.12s)
8053: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.14s)
8054: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.16s)
8055: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.18s)
8056: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.20s)
8057: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.22s)
8058: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.24s)
8059: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.26s)
8060: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.27s)
8061: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.29s)
8062: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.31s)
8063: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.33s)
8064: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.35s)
8065: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.36s)
8066: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.38s)
8067: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.40s)
8068: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.42s)
8069: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.44s)
8070: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.46s)
8071: acc=0.21% acc_corr=0.22% avg#q_ae=192.58 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1434.48s)
