

All hps: 2021-03-10 15:41:14 model=wrn-28-10-drop dataset=cifar10 attack=square_l2 n_ex=10000 eps=1020.0 p=0.05 n_iter=10000
Clean accuracy: 95.97%
Initial square side=6 for bumps
2021-03-10_15-41-33_EXACT_IFTY0_wrn-28-10-drop_HRZ0_RND1__Eps1020
1: acc=65.36% acc_corr=68.10% avg#q_ae=2.12 med#q=2.0, avg_margin=3.21, buff=19194, (n_ex=9597, eps=1020.000, 4.87s)
2096: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.79s)
2097: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.79s)
2098: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.80s)
2099: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.81s)
2100: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.82s)
2101: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.83s)
2102: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.84s)
2103: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.85s)
2104: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.86s)
2105: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.87s)
2106: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.88s)
2107: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.89s)
2108: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.90s)
2109: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.91s)
2110: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.92s)
2111: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.93s)
2112: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.94s)
2113: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.95s)
2114: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.96s)
2115: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.97s)
2116: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.98s)
2117: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 444.99s)
2118: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.00s)
2119: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.02s)
2120: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.03s)
2121: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.03s)
2122: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.04s)
2123: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.06s)
2124: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.07s)
2125: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.08s)
2126: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.09s)
2127: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.10s)
2128: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.11s)
2129: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.13s)
2130: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.14s)
2131: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.15s)
2132: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.16s)
2133: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.17s)
2134: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.18s)
2135: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.19s)
2136: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.20s)
2137: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.21s)
2138: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.21s)
2139: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.22s)
2140: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.23s)
2141: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.24s)
2142: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.25s)
2143: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.26s)
2144: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.27s)
2145: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.28s)
2146: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.29s)
2147: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.30s)
2148: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.31s)
2149: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.32s)
2150: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.33s)
2151: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.34s)
2152: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.35s)
2153: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.36s)
2154: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.37s)
2155: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.38s)
2156: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.39s)
2157: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.41s)
2158: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.41s)
2159: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.42s)
2160: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.43s)
2161: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.44s)
2162: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.45s)
2163: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.46s)
2164: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.48s)
2165: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.49s)
2166: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.50s)
2167: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.51s)
2168: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.52s)
2169: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.53s)
2170: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.54s)
2171: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.55s)
2172: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.56s)
2173: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.57s)
2174: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.57s)
2175: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.58s)
2176: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.59s)
2177: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.60s)
2178: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.61s)
2179: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.62s)
2180: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.63s)
2181: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.64s)
2182: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.65s)
2183: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.66s)
2184: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.67s)
2185: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.68s)
2186: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.69s)
2187: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.70s)
2188: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.71s)
2189: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.72s)
2190: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.73s)
2191: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.74s)
2192: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.75s)
2193: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.75s)
2194: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.76s)
2195: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.77s)
2196: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.78s)
2197: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.79s)
2198: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.80s)
2199: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.82s)
2200: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.83s)
2201: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.84s)
2202: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.85s)
2203: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.86s)
2204: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.87s)
2205: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.88s)
2206: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.89s)
2207: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.90s)
2208: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.91s)
2209: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.92s)
2210: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.93s)
2211: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.94s)
2212: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.94s)
2213: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.95s)
2214: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.96s)
2215: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.97s)
2216: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.98s)
2217: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.99s)
2218: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 445.99s)
2219: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.00s)
2220: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.01s)
2221: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.02s)
2222: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.03s)
2223: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.04s)
2224: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.05s)
2225: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.06s)
2226: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.07s)
2227: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.08s)
2228: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.10s)
2229: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.11s)
2230: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.12s)
2231: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.13s)
2232: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.14s)
2233: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.15s)
2234: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.16s)
2235: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.18s)
2236: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.19s)
2237: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.20s)
2238: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.21s)
2239: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.22s)
2240: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.24s)
2241: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.24s)
2242: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.25s)
2243: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.26s)
2244: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.27s)
2245: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.28s)
2246: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.29s)
2247: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.30s)
2248: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.31s)
2249: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.32s)
2250: acc=0.02% acc_corr=0.02% avg#q_ae=33.47 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.33s)
2251: acc=0.01% acc_corr=0.01% avg#q_ae=33.70 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.34s)
2252: acc=0.01% acc_corr=0.01% avg#q_ae=33.70 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.35s)
2253: acc=0.01% acc_corr=0.01% avg#q_ae=33.70 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.36s)
2254: acc=0.01% acc_corr=0.01% avg#q_ae=33.70 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.37s)
2255: acc=0.01% acc_corr=0.01% avg#q_ae=33.70 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.37s)
2256: acc=0.01% acc_corr=0.01% avg#q_ae=33.70 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.39s)
2257: acc=0.01% acc_corr=0.01% avg#q_ae=33.70 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.39s)
2258: acc=0.01% acc_corr=0.01% avg#q_ae=33.70 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.40s)
2259: acc=0.01% acc_corr=0.01% avg#q_ae=33.70 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.41s)
2260: acc=0.01% acc_corr=0.01% avg#q_ae=33.70 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.42s)
2261: acc=0.01% acc_corr=0.01% avg#q_ae=33.70 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.43s)
2262: acc=0.01% acc_corr=0.01% avg#q_ae=33.70 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.44s)
2263: acc=0.01% acc_corr=0.01% avg#q_ae=33.70 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.45s)
2264: acc=0.01% acc_corr=0.01% avg#q_ae=33.70 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 446.46s)
